avg_vol_3_month,intraday_price,market_cap,name,pe_ratio_ttm,percent_change,price_change,sector,ticker,volume
1006000.0,444.80,22152000000.0,"Ulta Beauty, Inc.",18.43,-0.13,-0.59,consumer_cyclical,ULTA,866043
934116,155.72,21869000000.0,Genuine Parts Company,18.21,-0.39,-0.61,consumer_cyclical,GPC,1575000.0
2089000.0,17.13,21855000000.0,Carnival Corporation & plc,,+1.72,+0.29,consumer_cyclical,CUK,1454000.0
22782,6306.44,20562000000.0,"NVR, Inc.",12.99,-0.58,-36.89,consumer_cyclical,NVR,14863
1298000.0,168.92,20451000000.0,"Darden Restaurants, Inc.",21.14,+0.84,+1.40,consumer_cyclical,DRI,2895000.0
1536000.0,40.83,20120000000.0,"Rollins, Inc.",51.04,+0.49,+0.20,consumer_cyclical,ROL,1863000.0
19593000.0,20.92,19618000000.0,XPeng Inc.,,-10.56,-2.47,consumer_cyclical,XPEV,56782000.0
2826000.0,84.39,18519000000.0,"PulteGroup, Inc.",7.02,-0.51,-0.43,consumer_cyclical,PHM,1776000.0
4380000.0,50.77,18470000000.0,MGM Resorts International,10.60,-0.26,-0.13,consumer_cyclical,MGM,2641000.0
1881000.0,58.69,18461000000.0,Ball Corporation,40.76,-0.10,-0.06,consumer_cyclical,BALL,1222000.0
1099000.0,64.33,18430000000.0,Magna International Inc.,41.77,+0.91,+0.58,consumer_cyclical,MGA,770693
2539000.0,122.53,18150000000.0,"Expedia Group, Inc.",62.52,+2.03,+2.44,consumer_cyclical,EXPE,1863000.0
2351000.0,83.05,18122000000.0,"Best Buy Co., Inc.",14.05,+0.18,+0.15,consumer_cyclical,BBY,2348000.0
43703000.0,7.61,17301000000.0,"Lucid Group, Inc.",,+1.87,+0.14,consumer_cyclical,LCID,46339000.0
1517000.0,48.04,15697000000.0,H World Group Limited,,+0.63,+0.30,consumer_cyclical,HTHT,1010999.9999999999
7683000.0,10.26,15204000000.0,Amcor plc,15.78,+0.39,+0.04,consumer_cyclical,AMCR,14077000.0
610464,184.01,14855000000.0,Avery Dennison Corporation,26.55,-0.32,-0.59,consumer_cyclical,AVY,576577
11195000.0,31.78,14678000000.0,DraftKings Inc.,,-1.85,-0.60,consumer_cyclical,DKNG,11674000.0
1151000.0,54.79,14645000000.0,LKQ Corporation,13.11,+0.62,+0.34,consumer_cyclical,LKQ,1306000.0
4266000.0,33.90,14490000000.0,"Chewy, Inc.",260.77,+0.86,+0.29,consumer_cyclical,CHWY,2402000.0
466022,543.69,14223000000.0,Deckers Outdoor Corporation,27.49,+1.80,+9.63,consumer_cyclical,DECK,419574
673377,396.74,13923000000.0,"Domino's Pizza, Inc.",29.97,-1.03,-4.14,consumer_cyclical,DPZ,602859
675343,153.35,13791000000.0,Packaging Corporation of America,16.19,+0.35,+0.53,consumer_cyclical,PKG,709597
719445,126.35,13354000000.0,Hyatt Hotels Corporation,23.88,+0.93,+1.17,consumer_cyclical,H,760732
1754000.0,82.61,13070000000.0,"CarMax, Inc.",27.91,+0.11,+0.09,consumer_cyclical,KMX,1212000.0
2895000.0,59.02,12701000000.0,"Caesars Entertainment, Inc.",,+1.86,+1.08,consumer_cyclical,CZR,2308000.0
173948,75.40,12654000000.0,InterContinental Hotels Group PLC,36.60,+0.39,+0.29,consumer_cyclical,IHG,319718
3421000.0,101.65,12539000000.0,"Etsy, Inc.",,+2.03,+2.02,consumer_cyclical,ETSY,2615000.0
3428000.0,36.06,12515000000.0,International Paper Company,7.96,+0.90,+0.32,consumer_cyclical,IP,3004000.0
2230000.0,108.98,12402000000.0,"Wynn Resorts, Limited",,0.00,0.00,consumer_cyclical,WYNN,1292000.0
1238000.0,114.85,12205000000.0,"Floor & Decor Holdings, Inc.",41.02,+0.79,+0.90,consumer_cyclical,FND,1107000.0
1374000.0,141.00,12159000000.0,"DICK'S Sporting Goods, Inc.",12.04,+4.24,+5.73,consumer_cyclical,DKS,1277000.0
680067,208.34,11597000000.0,"Five Below, Inc.",45.10,+0.43,+0.89,consumer_cyclical,FIVE,496928
1252000.0,177.62,11525000000.0,"Burlington Stores, Inc.",47.49,-0.02,-0.04,consumer_cyclical,BURL,453265
4369000.0,36.00,11425000000.0,On Holding AG,116.13,+2.19,+0.77,consumer_cyclical,ONON,2911000.0
1432000.0,92.76,11141000000.0,"Crown Holdings, Inc.",21.83,-1.75,-1.65,consumer_cyclical,CCK,865049
295808,161.42,11138000000.0,"Penske Automotive Group, Inc.",9.19,-0.11,-0.17,consumer_cyclical,PAG,300336
2919000.0,46.50,10898000000.0,BorgWarner Inc.,11.40,+0.63,+0.29,consumer_cyclical,BWA,1475000.0
4907000.0,18.83,10602000000.0,Vipshop Holdings Limited,11.48,+2.90,+0.53,consumer_cyclical,VIPS,5134000.0
1004999.9999999999,66.65,10209000000.0,Service Corporation International,21.36,-0.28,-0.19,consumer_cyclical,SCI,865317
2992000.0,43.15,10002000000.0,"Tapestry, Inc.",11.73,+0.33,+0.14,consumer_cyclical,TPR,3377000.0
273922,252.66,9424000000.0,"Casey's General Stores, Inc.",21.21,+0.65,+1.63,consumer_cyclical,CASY,307977
14688000.0,22.07,9361000000.0,Norwegian Cruise Line Holdings Ltd.,,+2.46,+0.53,consumer_cyclical,NCLH,16274000.0
624217,154.76,9134000000.0,Lear Corporation,21.89,+0.16,+0.24,consumer_cyclical,LEA,696506
329508,235.49,9080000000.0,"Vail Resorts, Inc.",32.53,+0.53,+1.24,consumer_cyclical,MTN,334673
1513000.0,64.56,8949000000.0,"Hasbro, Inc.",75.07,+4.13,+2.56,consumer_cyclical,HAS,5004000.0
1046000.0,138.64,8904000000.0,"Williams-Sonoma, Inc.",9.14,-1.44,-2.02,consumer_cyclical,WSM,906118
1696000.0,80.33,8783000000.0,"Toll Brothers, Inc.",6.49,+0.15,+0.12,consumer_cyclical,TOL,966302
5727000.0,77.87,8744000000.0,Wayfair Inc.,,+6.54,+4.78,consumer_cyclical,W,6851000.0
391516,115.85,8673000000.0,Churchill Downs Incorporated,16.07,-2.10,-2.48,consumer_cyclical,CHDN,731172
916161,100.93,8663000000.0,"Autoliv, Inc.",21.16,+0.51,+0.51,consumer_cyclical,ALV,975663
1891000.0,55.58,8600000000.0,"Skechers U.S.A., Inc.",21.54,-0.94,-0.53,consumer_cyclical,SKX,2093999.9999999998
969667,131.33,8571999999.999999,Ralph Lauren Corporation,17.33,+2.86,+3.65,consumer_cyclical,RL,732694
306858,310.53,8548000000.0,"Lithia Motors, Inc.",7.74,+1.27,+3.90,consumer_cyclical,LAD,284107
5686000.0,159.86,430477000000.0,Walmart Inc.,38.43,-0.03,-0.05,consumer_defensive,WMT,4217000.0
6347000.0,156.30,368394000000.0,The Procter & Gamble Company,27.14,-0.07,-0.11,consumer_defensive,PG,7855000.0
13909000.0,61.93,267821000000.00003,The Coca-Cola Company,27.28,-0.88,-0.55,consumer_defensive,KO,15201000.0
5064000.0,187.46,258053999999.99997,"PepsiCo, Inc.",32.77,-1.50,-2.85,consumer_defensive,PEP,5683000.0
1828000.0,560.67,248460000000.0,Costco Wholesale Corporation,41.59,-0.47,-2.65,consumer_defensive,COST,1317000.0
450503,113.25,202617000000.0,"Fomento Económico Mexicano, S.A.B. de C.V.",30.61,-0.47,-0.53,consumer_defensive,FMX,369928
4488000.0,99.72,154785000000.0,Philip Morris International Inc.,19.29,-0.14,-0.14,consumer_defensive,PM,4726000.0
2047000.0000000002,53.73,135217000000.00002,Unilever PLC,14.88,-0.85,-0.46,consumer_defensive,UL,1723000.0
2480000.0,57.30,113668000000.0,Anheuser-Busch InBev SA/NV,15.61,-2.65,-1.56,consumer_defensive,BUD,3438000.0
6438000.0,74.13,100954000000.0,"Mondelez International, Inc.",25.83,-1.21,-0.91,consumer_defensive,MDLZ,5262000.0
376390,175.94,99148000000.0,Diageo plc,21.94,-0.63,-1.11,consumer_defensive,DEO,233788
7061000.0,45.42,81077000000.0,"Altria Group, Inc.",14.60,-0.15,-0.07,consumer_defensive,MO,8659000.0
4383000.0,33.68,75887000000.0,British American Tobacco p.l.c.,8.98,-0.82,-0.28,consumer_defensive,BTI,3712000.0
2634000.0,180.00,64334000000.0,The Estée Lauder Companies Inc.,59.02,-0.24,-0.44,consumer_defensive,EL,2923000.0
5308000.0,76.26,63263000000.0,Colgate-Palmolive Company,39.93,+0.85,+0.64,consumer_defensive,CL,8089000.0
5698000.0,136.47,62989000000.0,Target Corporation,23.29,+1.09,+1.47,consumer_defensive,TGT,6051000.0
4533000.0,57.49,60175000000.0,Monster Beverage Corporation,46.74,-1.13,-0.66,consumer_defensive,MNST,3736000.0
1165000.0,272.80,50011000000.0,"Constellation Brands, Inc.",,+0.11,+0.30,consumer_defensive,STZ,913420
9758000.0,34.01,47743000000.0,Keurig Dr Pepper Inc.,36.57,+0.27,+0.09,consumer_defensive,KDP,17658000.0
1196000.0,231.31,47280000000.0,The Hershey Company,28.04,-1.84,-4.33,consumer_defensive,HSY,1632000.0
2875000.0,84.96,46272000000.0,Archer-Daniels-Midland Company,11.33,-1.66,-1.43,consumer_defensive,ADM,5455000.0
6559000.0,23.68,45345000000.0,Kenvue Inc.,35.34,-2.95,-0.72,consumer_defensive,KVUE,14626000.0
7894000.0,36.18,44402000000.0,The Kraft Heinz Company,18.46,+0.06,+0.02,consumer_defensive,KHC,7823000.0
3563000.0,74.74,43737000000.0,"General Mills, Inc.",17.34,-0.94,-0.71,consumer_defensive,GIS,3377000.0
1764000.0,129.10,43660000000.0,Kimberly-Clark Corporation,26.62,-1.01,-1.32,consumer_defensive,KMB,3106000.0
2526000.0,76.31,38735000000.0,Sysco Corporation,25.27,+0.33,+0.25,consumer_defensive,SYY,5915000.0
3141000.0,168.86,37038000000.0,Dollar General Corporation,15.93,-1.01,-1.73,consumer_defensive,DG,1442000.0
5147000.0,48.64,34911000000.0,The Kroger Co.,13.98,+0.25,+0.12,consumer_defensive,KR,3217000.0
1265000.0,70.60,34067000000.0,Brown-Forman Corporation,43.31,-0.31,-0.22,consumer_defensive,BF-B,1596000.0
70435,71.91,34060000000.000004,Brown-Forman Corporation,44.12,-0.43,-0.31,consumer_defensive,BF-A,45102
2253000.0,154.33,34012000000.0,"Dollar Tree, Inc.",24.97,+1.24,+1.89,consumer_defensive,DLTR,1216000.0
1084000.0,63.39,29086000000.0,Coca-Cola Europacific Partners PLC,17.32,-0.94,-0.60,consumer_defensive,CCEP,907982
1709,88.11,24288000000.0,"McCormick & Company, Incorporated",34.02,-1.97,-1.77,consumer_defensive,MKC-V,435
1516000.0,89.48,23966000000.0,"McCormick & Company, Incorporated",34.55,-0.39,-0.35,consumer_defensive,MKC,2183000.0
1568000.0,95.67,23381000000.0,"Church & Dwight Co., Inc.",57.29,-1.52,-1.48,consumer_defensive,CHD,3135000.0
2469000.0,66.89,22927000000.0,Kellogg Company,27.64,-1.02,-0.69,consumer_defensive,K,4243000.0
2124000.0,40.88,22331000000.0,Hormel Foods Corporation,24.05,-0.39,-0.16,consumer_defensive,HRL,2299000.0
3880000.0,55.72,19815000000.0,"Tyson Foods, Inc.",13.33,-1.12,-0.63,consumer_defensive,TSN,6049000.0
1209000.0,151.48,18727000000.0,The Clorox Company,248.33,-1.57,-2.41,consumer_defensive,CLX,2749000.0
168404,84.32,17961000000.0,"Coca-Cola FEMSA, S.A.B. de C.V.",88.76,-0.75,-0.64,consumer_defensive,KOF,83234
1287000.0,108.67,16367999999.999998,Bunge Limited,10.67,+0.29,+0.31,consumer_defensive,BG,1342000.0
4310000.0,32.81,15652000000.0,"Conagra Brands, Inc.",23.11,-0.67,-0.22,consumer_defensive,CAG,5625000.0
148,69.59,15652000000.0,Molson Coors Beverage Company,,0.00,0.00,consumer_defensive,TAP-A,26
904338,150.65,15383000000.0,The J. M. Smucker Company,,-0.23,-0.34,consumer_defensive,SJM,1262000.0
1330000.0,103.63,15099000000.0,"Lamb Weston Holdings, Inc.",14.91,+1.52,+1.55,consumer_defensive,LW,1997000.0
2370000.0,69.77,15080000000.0,Molson Coors Beverage Company,,-1.11,-0.78,consumer_defensive,TAP,3186000.0
2612000.0,45.82,13659000000.0,Campbell Soup Company,17.49,-0.93,-0.43,consumer_defensive,CPB,2100000.0
3944000.0,21.73,12510000000.0,"Albertsons Companies, Inc.",10.11,+0.32,+0.07,consumer_defensive,ACI,2044000.0
1365000.0,69.25,11055000000.0,Darling Ingredients Inc.,15.49,-0.73,-0.51,consumer_defensive,DAR,938575
5037000.0,12.04,10268000000.0,Coty Inc.,63.37,+0.50,+0.06,consumer_defensive,COTY,2262000.0
1907000.0,42.73,10013000000.0,US Foods Holding Corp.,30.52,0.00,0.00,consumer_defensive,USFD,1461000.0
1719000.0,56.13,9550000000.0,New Oriental Education & Technology Group Inc.,,+0.04,+0.02,consumer_defensive,EDU,3244000.0
938037,59.76,9331000000.0,Performance Food Group Company,28.73,-1.42,-0.86,consumer_defensive,PFGC,841365
2318000.0,66.31,8910000000.0,"BJ's Wholesale Club Holdings, Inc.",17.40,+0.42,+0.28,consumer_defensive,BJ,1068000.0
355296,111.26,7345000000.0,Ingredion Incorporated,13.45,+0.72,+0.80,consumer_defensive,INGR,310533
1040999.9999999999,116.72,6352000000.0,"e.l.f. Beauty, Inc.",103.29,+0.67,+0.78,consumer_defensive,ELF,999681
40911,633.41,5937000000.0,"Coca-Cola Consolidated, Inc.",13.09,-3.59,-23.59,consumer_defensive,COKE,56981
920746,24.77,5864000000.0,Pilgrim's Pride Corporation,12.70,+0.77,+0.19,consumer_defensive,PPC,916045
438608,85.30,5437000000.0,"Post Holdings, Inc.",13.33,+0.34,+0.29,consumer_defensive,POST,367437
981316,7.66,5319000000.0,Natura &Co Holding S.A.,,+1.59,+0.12,consumer_defensive,NTCO,603623
142320,192.63,5302000000.0,Lancaster Colony Corporation,40.47,+0.24,+0.46,consumer_defensive,LANC,563966
1999000.0,24.71,5235000000.0,"Flowers Foods, Inc.",23.09,-0.20,-0.05,consumer_defensive,FLO,10466000.0
7934000.0,8.18,5223000000.0,TAL Education Group,,+2.25,+0.18,consumer_defensive,TAL,10868000.0
164250,52.85,4934000000.0,National Beverage Corp.,33.88,-0.09,-0.05,consumer_defensive,FIZZ,143447
133545,149.56,4788000000.0,"Inter Parfums, Inc.",34.30,-0.51,-0.76,consumer_defensive,IPAR,92662
954119,35.95,4774000000.0,"BellRing Brands, Inc.",28.09,+0.84,+0.30,consumer_defensive,BRBR,597082
7337000.0,11.16,4621000000.0,Newell Brands Inc.,,+1.09,+0.12,consumer_defensive,NWL,16264000.0
135824,371.44,4557000000.0,"The Boston Beer Company, Inc.",74.89,+1.46,+5.34,consumer_defensive,SAM,247871
1673000.0,39.25,4045000000.0,"Sprouts Farmers Market, Inc.",16.49,+0.85,+0.33,consumer_defensive,SFM,1804000.0
888066,14.36,3880000000.0,Sendas Distribuidora S.A.,17.30,+2.72,+0.38,consumer_defensive,ASAI,462602
489864,141.30,3405000000.0,Helen of Troy Limited,23.95,-0.31,-0.44,consumer_defensive,HELE,350101
197950,108.55,3335000000.0,"Grand Canyon Education, Inc.",18.06,+0.60,+0.65,consumer_defensive,LOPE,165373
919219,33.45,3288000000.0,Grocery Outlet Holding Corp.,49.93,+0.01,+0.01,consumer_defensive,GO,848258
824332,78.41,3215000000.0,"Spectrum Brands Holdings, Inc.",,+1.20,+0.93,consumer_defensive,SPB,527907
557675,17.78,3129000000.0,Nomad Foods Limited,12.01,-0.56,-0.10,consumer_defensive,NOMD,279371
133304,16.73,3091000000.0,Compañía Cervecerías Unidas S.A.,22.92,-0.71,-0.12,consumer_defensive,CCU,118299
63770,160.32,3087000000.0,J&J Snack Foods Corp.,66.80,+1.40,+2.21,consumer_defensive,JJSF,95998
342287,51.61,2906000000.0,"TreeHouse Foods, Inc.",172.03,+0.58,+0.30,consumer_defensive,THS,219422
17729,586.75,2783000000.0,Graham Holdings Company,111.98,+1.23,+7.13,consumer_defensive,GHC,15069
25946,16.43,2592000000.0,Embotelladora Andina S.A.,16.43,-3.35,-0.57,consumer_defensive,AKO-B,23818
1020000.0,15.40,2590000000.0,"Krispy Kreme, Inc.",,-1.16,-0.18,consumer_defensive,DNUT,745315
110651,114.01,2509000000.0,"MGP Ingredients, Inc.",24.68,+0.11,+0.13,consumer_defensive,MGPI,66897
198187,34.86,2456000000.0,"Tootsie Roll Industries, Inc.",31.98,+2.98,+1.01,consumer_defensive,TR,110297
141404,77.73,2413000000.0,"PriceSmart, Inc.",20.67,-0.92,-0.72,consumer_defensive,PSMT,99127
1177000.0,15.69,2365000000.0,"Coursera, Inc.",,+2.48,+0.38,consumer_defensive,COUR,2305000.0
1837,13.19,2364000000.0,Embotelladora Andina S.A.,13.19,0.00,0.00,consumer_defensive,AKO-A,98
793687,46.19,2263000000.0,"Cal-Maine Foods, Inc.",2.98,-0.09,-0.04,consumer_defensive,CALM,726346
1104000.0,14.17,2256000000.0,Primo Water Corporation,54.50,-1.05,-0.15,consumer_defensive,PRMW,853368
201867,38.22,2097000000.0,Central Garden & Pet Company,18.20,+0.53,+0.20,consumer_defensive,CENTA,100913
45248,40.48,2095000000.0000002,Central Garden & Pet Company,19.28,+0.65,+0.26,consumer_defensive,CENT,25454
646350,13.12,2045999999.9999998,Vector Group Ltd.,12.86,+0.31,+0.04,consumer_defensive,VGR,554780
476022,39.41,2017000000.0,Edgewell Personal Care Company,21.77,-0.30,-0.12,consumer_defensive,EPC,339947
907982,12.82,2015000000.0000002,"Laureate Education, Inc.",29.14,+0.63,+0.08,consumer_defensive,LAUR,923204
385895,43.24,1886000000.0,Adtalem Global Education Inc.,24.29,+0.75,+0.32,consumer_defensive,ATGE,179071
3123000.0,8.97,1878000000.0,"Hims & Hers Health, Inc.",,+3.82,+0.33,consumer_defensive,HIMS,2800000.0
159809,75.10,1847000000.0,"Strategic Education, Inc.",48.14,+0.07,+0.05,consumer_defensive,STRA,151388
618508,17.80,1802000000.0,"Sovos Brands, Inc.",,-1.93,-0.35,consumer_defensive,SOVO,417952
129201,66.34,1784000000.0,"Weis Markets, Inc.",14.94,+0.12,+0.08,consumer_defensive,WMK,89207
621150,11.81,1733000000.0,"Udemy, Inc.",,+4.05,+0.46,consumer_defensive,UDMY,488708
254775,48.82,1647000000.0,"The Andersons, Inc.",17.19,-1.47,-0.73,consumer_defensive,ANDE,207044
15935000.0,107.24,433569000000.0,Exxon Mobil Corporation,7.26,+2.96,+3.08,energy,XOM,24162000.0
7680000.0,163.66,305954000000.0,Chevron Corporation,8.84,+3.02,+4.79,energy,CVX,13046000.0
4692000.0,61.63,206734000000.0,Shell plc,5.11,+1.13,+0.69,energy,SHEL,5227000.0
1362000.0,60.85,147517000000.0,TotalEnergies SE,7.41,+1.57,+0.94,energy,TTE,923640
5696000.0,117.72,142448000000.0,ConocoPhillips,9.37,+1.54,+1.79,energy,COP,4102000.0000000005
8109000.0,37.30,107708000000.0,BP p.l.c.,4.56,+1.61,+0.59,energy,BP,8333000.0
21151000.0,14.68,95744000000.0,Petróleo Brasileiro S.A. - Petrobras,2.71,+5.38,+0.75,energy,PBR,33922000.0
2961000.0,30.68,95453000000.0,Equinor ASA,3.40,+2.61,+0.78,energy,EQNR,2280000.0
9045000.0,13.20,92107000000.0,Petróleo Brasileiro S.A. - Petrobras,2.44,+4.60,+0.58,energy,PBR-A,12879000.0
10576000.0,58.34,82912000000.0,Schlumberger Limited,21.37,+2.08,+1.19,energy,SLB,8193000.0
3412000.0,132.53,77511000000.0,"EOG Resources, Inc.",8.28,+1.40,+1.83,energy,EOG,2802000.0
3676000.0,36.80,74508000000.0,Enbridge Inc.,41.35,+1.04,+0.38,energy,ENB,6819000.0
1873000.0,60.80,66366000000.0,Canadian Natural Resources Limited,9.46,+0.61,+0.37,energy,CNQ,1665000.0
4280000.0,26.51,57646000000.0,Enterprise Products Partners L.P.,10.44,+0.23,+0.06,energy,EPD,4751000.0
3655000.0,133.02,57199000000.0,Marathon Petroleum Corporation,4.08,+0.90,+1.19,energy,MPC,3961000.0
10718000.0,63.13,56296000000.0,Occidental Petroleum Corporation,7.21,+1.69,+1.05,energy,OXY,9430000.0
1795000.0,225.67,52747000000.0,Pioneer Natural Resources Company,7.98,+1.02,+2.27,energy,PXD,1634000.0
3284000.0,111.55,51186000000.0,Phillips 66,4.26,+1.09,+1.20,energy,PSX,3153000.0
242293,30.65,50695000000.0,Eni S.p.A.,3.75,+1.56,+0.47,energy,E,214856
380277,25.80,48988000000.0,Woodside Energy Group Ltd,6.06,+1.18,+0.30,energy,WDS,314867
4102999.9999999995,128.91,46603000000.0,Valero Energy Corporation,3.67,-0.12,-0.16,energy,VLO,4264000.0
1734000.0,151.73,46589000000.0,Hess Corporation,23.13,+1.82,+2.71,energy,HES,2136000.0
7510000.0,34.45,41967000000.0,"The Williams Companies, Inc.",16.25,+1.15,+0.39,energy,WMB,6828000.0
9669000.0,13.29,41747000000.0,Energy Transfer LP,9.92,+0.30,+0.04,energy,ET,11932000.0
4428000.0,31.29,40979000000.0,Suncor Energy Inc.,6.89,+1.59,+0.49,energy,SU,3571000.0
13462000.0,17.71,39461000000.0,"Kinder Morgan, Inc.",15.95,+0.80,+0.14,energy,KMI,10891000.0
7605000.0,35.79,36386000000.0,Baker Hughes Company,31.12,+1.04,+0.37,energy,BKR,6252000.0
6847000.0,19.02,36133000000.0,Cenovus Energy Inc.,9.19,+0.69,+0.13,energy,CVE,7232000.0
2410000.0,35.87,35908000000.0,TC Energy Corporation,30.14,+4.98,+1.70,energy,TRP,6105000.0
1764000.0,35.51,35552000000.0,MPLX LP,9.15,+0.17,+0.06,energy,MPLX,1846000.0
9615000.0,39.08,35258000000.0,Halliburton Company,14.42,+2.41,+0.92,energy,HAL,8712000.0
8350000.0,54.00,34652000000.0,Devon Energy Corporation,5.89,+1.89,+1.00,energy,DVN,6896000.0
3356000.0,67.04,30012000000.0,"ONEOK, Inc.",12.63,+1.17,+0.78,energy,OKE,3731000.0
1927000.0,147.32,26679000000.0,"Diamondback Energy, Inc.",6.10,+1.15,+1.68,energy,FANG,2217000.0
1556000.0,11.72,24094000000.0,Ecopetrol S.A.,3.07,+3.81,+0.43,energy,EC,1514000.0
7097000.0,27.54,20860000000.0,Coterra Energy Inc.,5.28,+0.47,+0.13,energy,CTRA,5316000.0
2356000.0,33.49,19768000000.0,Tenaris S.A.,6.22,+0.72,+0.24,energy,TS,1480000.0
1581000.0,81.99,18531000000.0,Targa Resources Corp.,21.30,+1.69,+1.36,energy,TRGP,1086000.0
754832,31.68,17456000000.0,Pembina Pipeline Corporation,8.49,+1.44,+0.45,energy,PBA,722109
11953000.0,26.27,16224000000.0,Marathon Oil Corporation,6.35,+0.65,+0.17,energy,MRO,8441000.0
6546000.0,42.18,15254000000.0,EQT Corporation,4.69,-0.24,-0.10,energy,EQT,5801000.0
4349000.0,35.16,15237000000.0,Cameco Corporation,117.20,+3.50,+1.19,energy,CCJ,5476000.0
1745000.0,66.27,13393000000.0,"Magellan Midstream Partners, L.P.",14.16,+0.82,+0.54,energy,MMP,904917
3188000.0,34.67,12800000000.0,Icahn Enterprises L.P.,,+2.97,+1.00,energy,IEP,758534
